date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:45	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:46	133/133	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:47	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:48	541/541	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:49	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:50	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:51	126/126	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep2.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep2.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:52	103/103	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep3.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep3.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:53	126/126	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep4.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_sep4.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:54	143/143	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:55	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/tw.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/tw.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:00	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:03	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:03	98024/98024	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:04	380/380	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Aug%202021%2016:01:57%20GMT	https://boldgains.com.ng/wp-content/plugins/mailin/img/flags/fr.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/mailin/img/flags/fr.png	(from https://boldgains.com.ng/wp-content/plugins/mailin/css/mailin-front.css?ver=5.8)
13:58:05	473/473	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Aug%202021%2016:01:57%20GMT	https://boldgains.com.ng/wp-content/plugins/mailin/img/flags/ad.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/mailin/img/flags/ad.png	(from https://boldgains.com.ng/wp-content/plugins/mailin/css/mailin-front.css?ver=5.8)
13:58:07	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2012:08:10%20GMT	https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://boldgains.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
13:58:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:08%20GMT	https://boldgains.com.ng/c	/home/ace/websites/boldgains/boldgains.com.ng/c	(from https://connect.facebook.net/en_US/fbevents.js)
13:58:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:10%20GMT	https://boldgains.com.ng/b	/home/ace/websites/boldgains/boldgains.com.ng/b	(from https://connect.facebook.net/en_US/fbevents.js)
13:58:12	27180/27180	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2013:58:12%20GMT	https://boldgains.com.ng/POST	/home/ace/websites/boldgains/boldgains.com.ng/POST	(from https://connect.facebook.net/en_US/fbevents.js)
13:58:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:13%20GMT	https://boldgains.com.ng/?p=41	/home/ace/websites/boldgains/boldgains.com.ng/indexcbb6.html	(from https://boldgains.com.ng/boldgains-compensation-plan/)
13:58:14	914/914	UR-M--	200	added ('OK')	text/css	date:Sun,%2029%20Aug%202021%2013:58:14%20GMT	http://fonts.googleapis.com/css?family=Playfair+Display:400,400i,700,700i&subset=latin	/home/ace/websites/boldgains/fonts.googleapis.com/css378c.css	(from https://boldgains.com.ng/boldgains-compensation-plan/)
13:58:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:17%20GMT	https://boldgains.com.ng/?p=61	/home/ace/websites/boldgains/boldgains.com.ng/index094d.html	(from https://boldgains.com.ng/boldgains-products/)
13:58:18	3628/3628	---M--	200	added ('OK')	font/ttf	date:Tue,%2011%20May%202021%2011:35:46%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.ttf	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.ttf	(from https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.8)
13:58:19	3704/3704	---M--	200	added ('OK')	font/woff	date:Tue,%2011%20May%202021%2011:35:46%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.woff	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.woff	(from https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.8)
13:58:20	9417/9417	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2011%20May%202021%2011:35:46%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.svg	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/fonts/icons.svg	(from https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.8)
13:58:21	1548/1548	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:46%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/img/tqb-exclamation-mark.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/img/tqb-exclamation-mark.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.8)
13:58:23	37673/37673	---M--	200	added ('OK')	image/gif	date:Tue,%2011%20May%202021%2011:35:46%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/images/social-sharing-badge-loader.gif	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/images/social-sharing-badge-loader.gif	(from https://boldgains.com.ng/wp-content/plugins/thrive-quiz-builder/assets/css/frontend/tqb-shortcode.css?ver=5.8)
13:58:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:25%20GMT	https://boldgains.com.ng/?p=2	/home/ace/websites/boldgains/boldgains.com.ng/index905b.html	(from https://boldgains.com.ng/boldgains-intro/)
13:58:28	42/42	UR-M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Sun,%2029%20Aug%202021%2013:58:28%20GMT	https://boldgains.com.ng/xmlrpc.php	/home/ace/websites/boldgains/boldgains.com.ng/xmlrpc.php	(from https://boldgains.com.ng/boldgains-intro/)
13:58:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Aug%202021%2013:58:31%20GMT	https://boldgains.com.ng/?p=170	/home/ace/websites/boldgains/boldgains.com.ng/index5e74.html	(from https://boldgains.com.ng/contact-boldgains/)
